1988	7	13	6.8126	7.2182	7.7723	8.1343	8.3048	8.4453	8.5886	8.7336	8.8733	9.0018	9.1157	9.2135	9.2949	9.3603	9.4106	9.4471	9.4708	9.4831	9.4851	9.478	9.4628	9.4406	9.4122	9.3785	9.3403	9.2981	9.2526	9.2044	9.1539	9.1015	9.0478	8.9929
1988	7	20	6.803	7.2857	7.805	8.1478	8.3246	8.4616	8.5973	8.7374	8.8773	9.0111	9.1337	9.2417	9.3332	9.4078	9.4654	9.5067	9.5327	9.5446	9.5435	9.5307	9.5074	9.4748	9.434	9.3859	9.3315	9.2718	9.2074	9.1391	9.0675	8.9932	8.9168	8.8387
1988	7	27	7.1024	7.4013	7.9182	8.2587	8.4175	8.5304	8.6451	8.772	8.9072	9.0432	9.1727	9.2901	9.3915	9.4749	9.5391	9.5842	9.6106	9.6193	9.6114	9.5883	9.5514	9.5019	9.4413	9.3707	9.2914	9.2045	9.111	9.012	8.9081	8.8004	8.6893	8.5758
1988	8	3	6.9962	7.3242	7.8698	8.1924	8.3307	8.4303	8.5374	8.6594	8.7902	8.9212	9.045	9.1562	9.2514	9.3288	9.3878	9.4287	9.4521	9.4591	9.4509	9.4288	9.3943	9.3485	9.2927	9.2282	9.156	9.0772	8.9928	8.9035	8.8102	8.7135	8.6142	8.5128
1988	8	10	7.0831	7.6614	8.1752	8.4969	8.6382	8.7415	8.8474	8.9609	9.0766	9.1881	9.2905	9.3804	9.4561	9.5171	9.5635	9.5959	9.6152	9.6224	9.6186	9.6049	9.5823	9.552	9.5147	9.4714	9.4229	9.3699	9.3132	9.2533	9.1908	9.1261	9.0598	8.9921
1988	8	17	7.141	7.7961	8.2627	8.556	8.6838	8.794	8.9084	9.0227	9.1306	9.2279	9.3126	9.3841	9.4427	9.489	9.5241	9.5489	9.5644	9.5716	9.5715	9.565	9.5527	9.5356	9.5142	9.4892	9.4611	9.4304	9.3974	9.3627	9.3265	9.2892	9.251	9.2121
1988	8	24	7.2857	7.7095	8.2707	8.5467	8.6714	8.7753	8.8825	8.991	9.0949	9.1897	9.273	9.3439	9.4022	9.4485	9.4834	9.508	9.5232	9.53	9.5292	9.5219	9.5086	9.4903	9.4676	9.4411	9.4113	9.3788	9.344	9.3073	9.2691	9.2297	9.1893	9.1482
1988	8	31	7.4013	7.7383	8.2886	8.5442	8.6483	8.7329	8.8238	8.9193	9.0132	9.1005	9.1781	9.2447	9.2999	9.3438	9.377	9.4003	9.4146	9.4207	9.4196	9.4119	9.3986	9.3802	9.3575	9.331	9.3014	9.269	9.2343	9.1977	9.1596	9.1203	9.08	9.0389
1988	9	7	7.4303	7.671	8.1055	8.3063	8.3942	8.479	8.5764	8.6801	8.7818	8.8755	8.9578	9.0274	9.0838	9.1275	9.1592	9.1798	9.1903	9.1919	9.1855	9.1721	9.1525	9.1276	9.0981	9.0647	9.0279	8.9884	8.9466	8.9029	8.8578	8.8115	8.7644	8.7168
1988	9	14	7.2567	7.594	8.03	8.2188	8.3079	8.3899	8.4817	8.5797	8.677	8.7683	8.8502	8.9209	8.9798	9.0271	9.0631	9.0887	9.1047	9.112	9.1114	9.1038	9.0901	9.071	9.0471	9.0191	8.9876	8.953	8.916	8.8768	8.8359	8.7936	8.7502	8.7059
