2012	5	23	3.0
2012	5	30	0.0
2012	6	6	0.0
2012	6	13	0.0
2012	6	20	3.1
2012	6	27	0.0
2012	7	4	0.0
2012	7	11	0.0
2012	7	18	0.0
2012	7	25	3.0
2012	8	1	0.0
2012	8	8	0.0
2012	8	15	0.0
2012	8	22	3.6
2012	8	29	0.0
2012	9	5	0.0
2012	9	12	0.0
2012	9	19	3.3
2012	9	26	0.0
2012	10	3	0.0
2012	10	10	0.0
2012	10	17	0.0
2012	10	24	3.1
2012	10	31	0.0
2012	11	7	0.0
2012	11	14	0.0
2012	11	21	3.1
2012	11	28	0.0
2012	12	5	0.0
2012	12	12	0.0
2012	12	19	3.2
2012	12	26	0.0
2013	1	2	0.0
2013	1	9	0.0
2013	1	16	0.0
2013	1	23	3.3
2013	1	30	0.0
2013	2	6	0.0
2013	2	13	0.0
2013	2	20	3.3
2013	2	27	0.0
2013	3	6	0.0
2013	3	13	0.0
2013	3	20	3.2
2013	3	27	0.0
2013	4	3	0.0
2013	4	10	0.0
2013	4	17	0.0
2013	4	24	3.1
2013	5	1	0.0
2013	5	8	0.0
2013	5	15	0.0
2013	5	22	3.1
2013	5	29	0.0
2013	6	5	0.0
2013	6	12	0.0
2013	6	19	3.0
2013	6	26	0.0
2013	7	3	0.0
2013	7	10	0.0
2013	7	17	0.0
2013	7	24	3.1
2013	7	31	0.0
2013	8	7	0.0
2013	8	14	0.0
2013	8	21	3.0
2013	8	28	0.0
2013	9	4	0.0
2013	9	11	0.0
2013	9	18	0.0
2013	9	25	3.3
2013	10	2	0.0
2013	10	9	0.0
2013	10	16	0.0
2013	10	23	3.0
2013	10	30	0.0
2013	11	6	0.0
2013	11	13	0.0
2013	11	20	2.9
2013	11	27	0.0
2013	12	4	0.0
2013	12	11	0.0
2013	12	18	3.0
2013	12	25	0.0
2014	1	1	0.0
2014	1	8	0.0
2014	1	15	0.0
2014	1	22	3.1
2014	1	29	0.0
2014	2	5	0.0
2014	2	12	0.0
2014	2	19	3.2
2014	2	26	0.0
2014	3	5	0.0
2014	3	12	0.0
2014	3	19	0.0
2014	3	26	3.2
2014	4	2	0.0
2014	4	9	0.0
2014	4	16	0.0
2014	4	23	3.2
2014	4	30	0.0
2014	5	7	0.0
2014	5	14	0.0
2014	5	21	3.3
2014	5	28	0.0
2014	6	4	0.0
2014	6	11	0.0
2014	6	18	0.0
2014	6	25	3.1
2014	7	2	0.0
2014	7	9	0.0
2014	7	16	0.0
2014	7	23	3.3
2014	7	30	0.0
2014	8	6	0.0
2014	8	13	0.0
2014	8	20	3.2
2014	8	27	0.0
2014	9	3	0.0
2014	9	10	0.0
2014	9	17	0.0
2014	9	24	3.0
2014	10	1	0.0
2014	10	8	0.0
2014	10	15	0.0
2014	10	22	2.9
2014	10	29	0.0
2014	11	5	0.0
2014	11	12	0.0
2014	11	19	2.8
2014	11	26	0.0
2014	12	3	0.0
2014	12	10	0.0
2014	12	17	2.8
2014	12	24	0.0
2014	12	31	0.0
2015	1	7	0.0
2015	1	14	0.0
2015	1	21	2.5
2015	1	28	0.0
2015	2	4	0.0
2015	2	11	0.0
2015	2	18	0.0
2015	2	25	0.0
